ID,Restaurant ID,Cuisines,Restaurant Name,Country,City,Address,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes,Links
9442,3226,Mexican,Flluid - Mosaic Hotels,India,Noida,"Mosaic Hotels, C-1, Sector 18, Noida",2200,Indian Rupees(Rs.),Yes,No,3.2,135,https://www.zoma.to/r/3226
9443,4627,Indian,Latitude - Mosaic Hotels,India,Noida,"Mosaic Hotels, C-1, Sector 18, Noida",1700,Indian Rupees(Rs.),Yes,No,3.3,61,https://www.zoma.to/r/4627
9444,4627,Chinese,Latitude - Mosaic Hotels,India,Noida,"Mosaic Hotels, C-1, Sector 18, Noida",1700,Indian Rupees(Rs.),Yes,No,3.3,61,https://www.zoma.to/r/4627
9445,312278,French,Baker's Zone,India,Noida,"MSX Mall, Site 4, Greater Noida, Noida",200,Indian Rupees(Rs.),No,Yes,2.9,9,https://www.zoma.to/r/312278
9446,18364351,Indian,Chakna,India,Noida,"Shop 1 & 2, Food Court, 3rd Floor, MSX Mall, Greater Noida, Noida",450,Indian Rupees(Rs.),No,Yes,2.7,5,https://www.zoma.to/r/18364351
9447,18364351,Chinese,Chakna,India,Noida,"Shop 1 & 2, Food Court, 3rd Floor, MSX Mall, Greater Noida, Noida",450,Indian Rupees(Rs.),No,Yes,2.7,5,https://www.zoma.to/r/18364351
9448,18373737,Indian,Get Set Go,India,Noida,"2nd Floor, MSX Mall, Swarn Nagari, Greater Noida, Noida",800,Indian Rupees(Rs.),No,No,3.1,5,https://www.zoma.to/r/18373737
9449,18373737,Chinese,Get Set Go,India,Noida,"2nd Floor, MSX Mall, Swarn Nagari, Greater Noida, Noida",800,Indian Rupees(Rs.),No,No,3.1,5,https://www.zoma.to/r/18373737
9450,18124366,Chinese,Sip & Snacks,India,Noida,"MSX Mall, Greater Noida, Noida",550,Indian Rupees(Rs.),No,Yes,3.2,6,https://www.zoma.to/r/18124366
9451,18124366,Indian,Sip & Snacks,India,Noida,"MSX Mall, Greater Noida, Noida",550,Indian Rupees(Rs.),No,Yes,3.2,6,https://www.zoma.to/r/18124366
9452,18254400,Chinese,The Anna,India,Noida,"Shop 135, MSX Mall, Surajpur Site IV, Delhi NCR, Greater Noida, Noida",400,Indian Rupees(Rs.),No,Yes,2.8,19,https://www.zoma.to/r/18254400
9453,18254400,Indian,The Anna,India,Noida,"Shop 135, MSX Mall, Surajpur Site IV, Delhi NCR, Greater Noida, Noida",400,Indian Rupees(Rs.),No,Yes,2.8,19,https://www.zoma.to/r/18254400
9454,18430587,Indian,Malt n Brew,India,Noida,"Park Ascent, Plot 126, Noida Khoda Road, Opposite IIM Lucknow Noida Campus, Sector 62, Noida",2000,Indian Rupees(Rs.),Yes,No,0,0,https://www.zoma.to/r/18430587
9455,18430587,Chinese,Malt n Brew,India,Noida,"Park Ascent, Plot 126, Noida Khoda Road, Opposite IIM Lucknow Noida Campus, Sector 62, Noida",2000,Indian Rupees(Rs.),Yes,No,0,0,https://www.zoma.to/r/18430587
9456,6033,French,Cakewalk - Park Plaza,India,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida",500,Indian Rupees(Rs.),No,No,3.4,25,https://www.zoma.to/r/6033
9457,1669,Chinese,New Town Cafe - Park Plaza,India,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida",2800,Indian Rupees(Rs.),Yes,No,4.1,228,https://www.zoma.to/r/1669
9458,1669,Indian,New Town Cafe - Park Plaza,India,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida",2800,Indian Rupees(Rs.),Yes,No,4.1,228,https://www.zoma.to/r/1669
9459,3924,Moroccan,S-18 - Radisson Blu,India,Noida,"Radisson Blu Hotel, L-2, Sector 18, Noida",3200,Indian Rupees(Rs.),Yes,No,3.5,218,https://www.zoma.to/r/3924
9460,3924,Indian,S-18 - Radisson Blu,India,Noida,"Radisson Blu Hotel, L-2, Sector 18, Noida",3200,Indian Rupees(Rs.),Yes,No,3.5,218,https://www.zoma.to/r/3924
9461,3924,Italian,S-18 - Radisson Blu,India,Noida,"Radisson Blu Hotel, L-2, Sector 18, Noida",3200,Indian Rupees(Rs.),Yes,No,3.5,218,https://www.zoma.to/r/3924
9462,18383511,Indian,Foodicious,India,Noida,"B 33/ K 1C, Sector 1, Noida",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18383511
9463,18245267,Indian,Rasoi Dil Se,India,Noida,"B-40/B-3, Near Canara Bank, Sector 1, Noida",400,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18245267
9464,18245267,Chinese,Rasoi Dil Se,India,Noida,"B-40/B-3, Near Canara Bank, Sector 1, Noida",400,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18245267
9465,304496,Indian,Chip Chap Shahi Corner,India,Noida,"C-117, Near Kohli Dharam Kanta, Sector 10, Noida",200,Indian Rupees(Rs.),No,No,2.9,12,https://www.zoma.to/r/304496
9466,308670,Indian,Mother's Kitchen,India,Noida,"D 205, Sector 10, Noida",100,Indian Rupees(Rs.),No,No,2.9,6,https://www.zoma.to/r/308670
9467,18462632,Indian,Food Express,India,Noida,"C-94, Sector 10, Noida",500,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18462632
9468,18462632,Chinese,Food Express,India,Noida,"C-94, Sector 10, Noida",500,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/18462632
9469,18322648,French,Lemonier,India,Noida,"B-109, 2nd Floor, Sector 10, Noida",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18322648
9470,18356045,Indian,Punjabi Zaika,India,Noida,"B-2, Sector 10, Noida",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18356045
9471,18126101,Indian,Robins Sweets & Restaurant,India,Noida,"C-136, Gautam Budh Nagar, Sector 10, Noida",350,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18126101
9472,5742,Indian,Mehfill,India,Noida,"1 & 4, L Block Market, Behind Metro Hospital, Sector 11, Noida",600,Indian Rupees(Rs.),No,Yes,2.7,90,https://www.zoma.to/r/5742
9473,5742,Chinese,Mehfill,India,Noida,"1 & 4, L Block Market, Behind Metro Hospital, Sector 11, Noida",600,Indian Rupees(Rs.),No,Yes,2.7,90,https://www.zoma.to/r/5742
9474,311186,Indian,Punjabi Pakwaan,India,Noida,"Shop 39 & 40, L-93-A, Sector 11, Noida",800,Indian Rupees(Rs.),Yes,Yes,3.3,34,https://www.zoma.to/r/311186
9475,311186,Chinese,Punjabi Pakwaan,India,Noida,"Shop 39 & 40, L-93-A, Sector 11, Noida",800,Indian Rupees(Rs.),Yes,Yes,3.3,34,https://www.zoma.to/r/311186
9476,2331,Indian,Santushti,India,Noida,"21, L Block Market, Behind Metro Hospital, Sector 11, Noida",300,Indian Rupees(Rs.),No,Yes,2.6,70,https://www.zoma.to/r/2331
9477,2331,Chinese,Santushti,India,Noida,"21, L Block Market, Behind Metro Hospital, Sector 11, Noida",300,Indian Rupees(Rs.),No,Yes,2.6,70,https://www.zoma.to/r/2331
9478,2329,Indian,Uncle's,India,Noida,"S-17 &18, L Block Market, Sector 11, Noida",600,Indian Rupees(Rs.),No,Yes,3.4,190,https://www.zoma.to/r/2329
9479,2329,Chinese,Uncle's,India,Noida,"S-17 &18, L Block Market, Sector 11, Noida",600,Indian Rupees(Rs.),No,Yes,3.4,190,https://www.zoma.to/r/2329
9480,18382363,Indian,Cafe Limelight,India,Noida,"T 36, Shop 6, Near Power House, Sector 11, Noida",900,Indian Rupees(Rs.),No,Yes,3.7,38,https://www.zoma.to/r/18382363
9481,18382363,Italian,Cafe Limelight,India,Noida,"T 36, Shop 6, Near Power House, Sector 11, Noida",900,Indian Rupees(Rs.),No,Yes,3.7,38,https://www.zoma.to/r/18382363
9482,18456760,Indian,Rendezvous Adda,India,Noida,"Shop H 17-27,  Near Sahara India LTD, Sector 11, Noida",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18456760
9483,18435292,Chinese,Wow Noodle,India,Noida,"L Block Market, Behind Metro Hospital, Sector 11, Noida",550,Indian Rupees(Rs.),No,Yes,0,0,https://www.zoma.to/r/18435292
9484,18435286,Indian,Wraps Cafe,India,Noida,"L Block Market, Behind Metro Hospital, Sector 11, Noida",400,Indian Rupees(Rs.),No,Yes,0,2,https://www.zoma.to/r/18435286
9485,18243997,Italian,Alley's Urbane Cafe,India,Noida,"Main Road, Opposite Pathways Noida, Near PNB, Sector 104, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,No,3.2,33,https://www.zoma.to/r/18243997
9486,18243997,Chinese,Alley's Urbane Cafe,India,Noida,"Main Road, Opposite Pathways Noida, Near PNB, Sector 104, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,No,3.2,33,https://www.zoma.to/r/18243997
9487,18268352,Indian,Backstreet Kitchen,India,Noida,"12-A, Near Community Centre, Sector 104, Near, Sector 110, Noida",500,Indian Rupees(Rs.),No,Yes,3.4,33,https://www.zoma.to/r/18268352
9488,18268352,Chinese,Backstreet Kitchen,India,Noida,"12-A, Near Community Centre, Sector 104, Near, Sector 110, Noida",500,Indian Rupees(Rs.),No,Yes,3.4,33,https://www.zoma.to/r/18268352
9489,18463699,Chinese,Berco's,India,Noida,"104, Hazipur, Sector 104, Near Sector 110, Noida",1100,Indian Rupees(Rs.),Yes,No,3.1,9,https://www.zoma.to/r/18463699
9490,18463699,Thai,Berco's,India,Noida,"104, Hazipur, Sector 104, Near Sector 110, Noida",1100,Indian Rupees(Rs.),Yes,No,3.1,9,https://www.zoma.to/r/18463699
9491,18376508,Indian,Breaktym,India,Noida,"Near Lotus Boulevrd, Gate 4, Sector 100, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,Yes,2.6,11,https://www.zoma.to/r/18376508
9492,18146402,Indian,Chawla's 2,India,Noida,"A-2/17, Main Market, Opposite Kendriya Vihar, Sector 110, Noida",1400,Indian Rupees(Rs.),No,Yes,2.5,12,https://www.zoma.to/r/18146402
9493,18146402,Chinese,Chawla's 2,India,Noida,"A-2/17, Main Market, Opposite Kendriya Vihar, Sector 110, Noida",1400,Indian Rupees(Rs.),No,Yes,2.5,12,https://www.zoma.to/r/18146402
9494,18216904,Indian,Chicken Kraft,India,Noida,"Shop 39-A, Behind HDFC Bank, Sector 110, Noida",400,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/18216904
9495,18216904,Chinese,Chicken Kraft,India,Noida,"Shop 39-A, Behind HDFC Bank, Sector 110, Noida",400,Indian Rupees(Rs.),No,No,2.9,4,https://www.zoma.to/r/18216904
9496,5634,Chinese,Chinese By Nature,India,Noida,"GDA Market, Near HDFC Bank",400,Indian Rupees(Rs.),No,No,2.9,19,https://www.zoma.to/r/5634
9497,4541,Chinese,DV's Chinese Kitchen,India,Noida,"Near ICICI Bank, GB Nagar, Sector 110, Noida",300,Indian Rupees(Rs.),No,No,2.8,10,https://www.zoma.to/r/4541
9498,8226,Indian,Evergreen Sweets,India,Noida,"A-2/27, Opposite Kendriya Vihar, Sector 110, Noida",200,Indian Rupees(Rs.),No,No,2.6,16,https://www.zoma.to/r/8226
9499,18254527,Indian,Green Chick Chop,India,Noida,"Shop 32, Block A-2",350,Indian Rupees(Rs.),No,No,2.9,7,https://www.zoma.to/r/18254527
9500,18409725,Indian,Hyderabad Delights,India,Noida,"Shop 12, Opposite Yatharth Hospital, Gejha Road, Sector 110, Noida",400,Indian Rupees(Rs.),No,No,3.3,13,https://www.zoma.to/r/18409725
9501,310208,Indian,Kabab And Tadka,India,Noida,"Opposite Pathways School, Main Road, Sector 104, Near Sector 110, Noida",600,Indian Rupees(Rs.),No,Yes,2.5,36,https://www.zoma.to/r/310208
9502,8228,Indian,Kanha Bhog,India,Noida,"A-2/33, Sector 110, Noida",150,Indian Rupees(Rs.),No,No,2.6,26,https://www.zoma.to/r/8228
9503,8236,Indian,Mezbaan Jaika Restaurant,India,Noida,"25, Opposite Kendriya Vihar, Sector 110, Noida",500,Indian Rupees(Rs.),No,No,2.7,18,https://www.zoma.to/r/8236
9504,18415343,Indian,Pind Balluchi,India,Noida,"K Shri Plaza, Main Road Hazipur Village, Opposite Pathways School, Sector 104, Near Sector 110, Noida",1000,Indian Rupees(Rs.),No,Yes,2.6,26,https://www.zoma.to/r/18415343
9505,18133476,Indian,Red Capsicum,India,Noida,"B-7, Sector 110, Noida",500,Indian Rupees(Rs.),No,Yes,2.6,25,https://www.zoma.to/r/18133476
9506,18381224,Indian,Singh Foods,India,Noida,"Opposite Pathway School, Sector 110, Noida",700,Indian Rupees(Rs.),No,Yes,3.2,7,https://www.zoma.to/r/18381224
9507,18440751,French,Sparrows At Home Bakery & Cafe,India,Noida,"First Floor, KM-01, Sector 104, Sector 110, Noida",500,Indian Rupees(Rs.),No,No,3.3,13,https://www.zoma.to/r/18440751
9508,306560,Indian,The New Koyla Kitchen,India,Noida,"162-A, Sector 110, Noida",600,Indian Rupees(Rs.),No,Yes,2.7,36,https://www.zoma.to/r/306560
9509,306560,Chinese,The New Koyla Kitchen,India,Noida,"162-A, Sector 110, Noida",600,Indian Rupees(Rs.),No,Yes,2.7,36,https://www.zoma.to/r/306560
9510,18371428,Indian,Theyö_ö«ó,India,Noida,"A2/11, First Floor, Sector 110 Main Market, Sector 110, Noida",800,Indian Rupees(Rs.),No,Yes,3.4,13,https://www.zoma.to/r/18371428
9511,18371428,Chinese,Theyö_ö«ó,India,Noida,"A2/11, First Floor, Sector 110 Main Market, Sector 110, Noida",800,Indian Rupees(Rs.),No,Yes,3.4,13,https://www.zoma.to/r/18371428
9512,18372251,Indian,Your Spicy Kitchen,India,Noida,"Shop 10, Vivek Vihar, Sector-82, Near, Sector 110, Noida",800,Indian Rupees(Rs.),Yes,No,3.1,8,https://www.zoma.to/r/18372251
9513,18372251,Chinese,Your Spicy Kitchen,India,Noida,"Shop 10, Vivek Vihar, Sector-82, Near, Sector 110, Noida",800,Indian Rupees(Rs.),Yes,No,3.1,8,https://www.zoma.to/r/18372251
9514,312369,Indian,Yumm Biryani,India,Noida,"Shop 18, Ashirwad Complex, Sector 104, Near Sector 110",550,Indian Rupees(Rs.),No,Yes,3.2,27,https://www.zoma.to/r/312369
9515,307014,Indian,Aureo Dine & Bake House,India,Noida,"Shop 9, Block A-3, Sector 110, Noida",1000,Indian Rupees(Rs.),Yes,Yes,3.5,367,https://www.zoma.to/r/307014
9516,307014,Chinese,Aureo Dine & Bake House,India,Noida,"Shop 9, Block A-3, Sector 110, Noida",1000,Indian Rupees(Rs.),Yes,Yes,3.5,367,https://www.zoma.to/r/307014
9517,18216939,Chinese,China Leaf,India,Noida,"Shop 17, Ashirwad Complex, Sector 104, Near, Sector 110, Noida",650,Indian Rupees(Rs.),No,Yes,3.7,115,https://www.zoma.to/r/18216939
9518,18216939,Thai,China Leaf,India,Noida,"Shop 17, Ashirwad Complex, Sector 104, Near, Sector 110, Noida",650,Indian Rupees(Rs.),No,Yes,3.7,115,https://www.zoma.to/r/18216939
9519,18378014,Indian,Mera Vala Dabba,India,Noida,"Shop 31, Ashirwaad Complex, Opposite Pathways School, Sector 104, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,Yes,3.6,18,https://www.zoma.to/r/18378014
9520,18157400,Indian,Moti Mahal Delux- Legendary Culinary,India,Noida,"12-A, Ashirwad Shopping Complex, Sector 104, Near Sector 110, Noida",900,Indian Rupees(Rs.),No,Yes,3.6,72,https://www.zoma.to/r/18157400
9521,18057810,Indian,Noshh,India,Noida,"Shop 31, Ashirwaad Complex, Opposite Pathways School, Sector 104 , Noida",850,Indian Rupees(Rs.),No,Yes,3.6,56,https://www.zoma.to/r/18057810
9522,18252385,Indian,Tadqa Tandoor Express,India,Noida,"Ground Floor, Main Road, Yadhuvanshi Tower, Opposite Pathways School, Sector 104, Near Sector 110, Noida",750,Indian Rupees(Rs.),No,Yes,3.6,108,https://www.zoma.to/r/18252385
9523,18421504,Indian,The Kebab Company,India,Noida,"Shop 17, Phool Singh Complex, Opposite Pathway School, Sector 104, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,Yes,3.5,21,https://www.zoma.to/r/18421504
9524,18310503,Italian,Affamato,India,Noida,"Shop 6, Sunshine Helios, Sector 78, Near, Sector 110, Noida",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18310503
9525,18424173,Indian,Ahmed's,India,Noida,"Main Market, Near ICICI Bank, Sector 110, Noida",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18424173
9526,18233621,Italian,Caffí© La Poya,India,Noida,"7, Ashirwad Complex, Sector 104, Near Sector 110, Noida",600,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18233621
9527,18432230,Indian,Chaskaa Restaurant,India,Noida,"Sector 108, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18432230
9528,18432230,Chinese,Chaskaa Restaurant,India,Noida,"Sector 108, Near Sector 110, Noida",400,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18432230
9529,18409212,Indian,Chawla's 2,India,Noida,"C-3/18, Main Market, Sector 104, Near Sector 110, Noida",700,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18409212
9530,18409212,Chinese,Chawla's 2,India,Noida,"C-3/18, Main Market, Sector 104, Near Sector 110, Noida",700,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18409212
9531,18219528,Chinese,Chination,India,Noida,"Sector 110, Noida",700,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18219528
9532,18380150,Indian,Essen Foods,India,Noida,"Shop 20, Ashirwad Complex, Opposite PathwaySchool, Sector 104, Near Sector 110, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18380150
9533,18380150,Chinese,Essen Foods,India,Noida,"Shop 20, Ashirwad Complex, Opposite PathwaySchool, Sector 104, Near Sector 110, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18380150
9534,18355013,Chinese,Haochi,India,Noida,"Shop 1 & 2, Lower Ground Floor, Hyde Park, Commercial Complex, Sector 78, Near Sector 110, Noida",600,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18355013
9535,18424175,Indian,Mittal Bikaneri Sweets,India,Noida,"A 2/22, Main Market, Sector 110, Noida",100,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18424175
9536,313415,French,Royale Bakers,India,Noida,"Opposite Pathway School, Sector 104, Near Sector 110, Noida",350,Indian Rupees(Rs.),No,Yes,0,0,https://www.zoma.to/r/313415
9537,18460286,Indian,RV's Family Restaurant,India,Noida,"Near Salarpur Police Chowki, Main Dadri Road, Salarpur Bhangel, Sector 107, Near Sector 110, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18460286
9538,18460286,Italian,RV's Family Restaurant,India,Noida,"Near Salarpur Police Chowki, Main Dadri Road, Salarpur Bhangel, Sector 107, Near Sector 110, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18460286
9539,18460286,Chinese,RV's Family Restaurant,India,Noida,"Near Salarpur Police Chowki, Main Dadri Road, Salarpur Bhangel, Sector 107, Near Sector 110, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18460286
9540,310762,French,The Cake Shop,India,Noida,"Shop A-79, Opposite Kotak Mahindra Bank, Sector 110, Noida",250,Indian Rupees(Rs.),No,No,0,2,https://www.zoma.to/r/310762
9541,18208893,Indian,Top Food,India,Noida,"Plot K, Near Watertank, NSEZ, Phase 2,  Near Sector 110, Noida",300,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18208893
9542,18208893,Chinese,Top Food,India,Noida,"Plot K, Near Watertank, NSEZ, Phase 2,  Near Sector 110, Noida",300,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18208893
9543,18410832,Indian,Urban Express,India,Noida,"Shop 9, Near Yatharth Wellness Hospital, Gejha Road, Sector 110, Noida",400,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18410832
9544,18303715,Chinese,Viddya Chinese Fast Food,India,Noida,"ATS Lotus Apartment, GB Nagar Sector 110, Sector 110, Noida",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18303715
9545,4480,Italian,Domino's Pizza,India,Noida,"10, Block A-3, Sector 110, Noida",700,Indian Rupees(Rs.),No,No,2.1,84,https://www.zoma.to/r/4480
9546,3764,Indian,Kamboj's,India,Noida,"Shop 1, Near Rama Banquet Hall",800,Indian Rupees(Rs.),Yes,Yes,2.4,76,https://www.zoma.to/r/3764
9547,3764,Chinese,Kamboj's,India,Noida,"Shop 1, Near Rama Banquet Hall",800,Indian Rupees(Rs.),Yes,Yes,2.4,76,https://www.zoma.to/r/3764
9548,304636,Italian,Pizza Hut Delivery,India,Noida,"Shop A-4, Block A-3, Main Market, Sector 110, Noida",800,Indian Rupees(Rs.),No,Yes,2.3,94,https://www.zoma.to/r/304636
9549,307340,American,Subway,India,Noida,"Plot 7, Block A3, Shramik Kunj, Sector 110, Noida",500,Indian Rupees(Rs.),No,No,2.4,51,https://www.zoma.to/r/307340
9550,8237,French,The Cake Expert's,India,Noida,"11, Block A-2, Sector 110, Noida",250,Indian Rupees(Rs.),No,Yes,2.4,63,https://www.zoma.to/r/8237
9551,18268724,Indian,The Saffron Boutique,India,Noida,"26 & 27 Ashirwaad Complex, Sector 104, Near, Sector 110, Noida",800,Indian Rupees(Rs.),Yes,No,4,175,https://www.zoma.to/r/18268724
9552,18268724,Chinese,The Saffron Boutique,India,Noida,"26 & 27 Ashirwaad Complex, Sector 104, Near, Sector 110, Noida",800,Indian Rupees(Rs.),Yes,No,4,175,https://www.zoma.to/r/18268724
9553,312463,Indian,Aggarwal Kachori Wale,India,Noida,"Shop 26, X Block, Near Metro Hospital, Sector 12, Noida",100,Indian Rupees(Rs.),No,No,3,9,https://www.zoma.to/r/312463
9554,309318,French,Bakes & Cakes,India,Noida,"Royal Paradise Hotel, Shop 3 & 4, Y 349C, Near Sabzi Mandi, Sector 12, Noida",250,Indian Rupees(Rs.),No,Yes,3,5,https://www.zoma.to/r/309318
9555,8072,Indian,Jhatpat Khana,India,Noida,"Y-372, Near City Hospital, Sector 12, Noida",400,Indian Rupees(Rs.),No,No,3,7,https://www.zoma.to/r/8072
9556,5755,Indian,Mahi Rasoi,India,Noida,"5, Block X-1A, Above Axis Bank, Sector 12, Noida",500,Indian Rupees(Rs.),No,Yes,2.6,34,https://www.zoma.to/r/5755
9557,8074,Indian,Saheb's Restaurant,India,Noida,"3, I-25, Sector 12, Noida",550,Indian Rupees(Rs.),No,No,2.7,26,https://www.zoma.to/r/8074
9558,8074,Chinese,Saheb's Restaurant,India,Noida,"3, I-25, Sector 12, Noida",550,Indian Rupees(Rs.),No,No,2.7,26,https://www.zoma.to/r/8074
9559,307888,Indian,Scrummy Bites,India,Noida,"Shop 6, N Block, Sector 12, Noida",350,Indian Rupees(Rs.),No,Yes,3.1,30,https://www.zoma.to/r/307888
9560,307888,Chinese,Scrummy Bites,India,Noida,"Shop 6, N Block, Sector 12, Noida",350,Indian Rupees(Rs.),No,Yes,3.1,30,https://www.zoma.to/r/307888
9561,834,Chinese,Berco's,India,Noida,"O-1, Sector 12, Noida",1100,Indian Rupees(Rs.),No,Yes,3.7,1182,https://www.zoma.to/r/834
9562,834,Thai,Berco's,India,Noida,"O-1, Sector 12, Noida",1100,Indian Rupees(Rs.),No,Yes,3.7,1182,https://www.zoma.to/r/834
9563,18433542,Indian,Mayur Kitchen,India,Noida,"Shop 100, Sabzi Mandi, Sector 12, Noida",500,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18433542
9564,18382335,Indian,Raghav Ki Rasoi,India,Noida,"Z 148, Main Road, Sector 12, Noida",350,Indian Rupees(Rs.),No,Yes,0,0,https://www.zoma.to/r/18382335
9565,18382335,Chinese,Raghav Ki Rasoi,India,Noida,"Z 148, Main Road, Sector 12, Noida",350,Indian Rupees(Rs.),No,Yes,0,0,https://www.zoma.to/r/18382335
9566,18264985,Indian,Red Chilli,India,Noida,"H-Block Market, Near Shiv Mandir, Sector 12, Noida",500,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18264985
9567,18264985,Chinese,Red Chilli,India,Noida,"H-Block Market, Near Shiv Mandir, Sector 12, Noida",500,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18264985
9568,18265692,Indian,Riyaz Biryani Corner,India,Noida,"29, Block X, 1A, Sector 12 Market, Sector 12, Noida",200,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18265692
9569,304937,Indian,Standard Sweets & Confectioners,India,Noida,"Shop P 38/7, Sector 12, Noida",150,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/304937
9570,18489849,Indian,Standard Sweets,India,Noida,"Shop 6,7, Y-349, Sector 12, Noida",150,Indian Rupees(Rs.),No,No,0,1,https://www.zoma.to/r/18489849
9571,18485826,Indian,Sushma Homemade Tiffin,India,Noida,"Z Block, Sector 12, Noida",200,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18485826
9572,18489806,Indian,The Tasty Corner,India,Noida,"C-block, Shop 31, Sector 12, Noida",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489806
9573,18489806,Chinese,The Tasty Corner,India,Noida,"C-block, Shop 31, Sector 12, Noida",300,Indian Rupees(Rs.),No,No,0,0,https://www.zoma.to/r/18489806
9574,18381674,Indian,The Zaika King,India,Noida,"Shop X-1 A, 17, Behind Metro Hospital, Sector 12, Noida",600,Indian Rupees(Rs.),No,No,0,3,https://www.zoma.to/r/18381674
9575,18441772,Indian,Tiffinhunt,India,Noida,"N-198, Sector 12, Noida",200,Indian Rupees(Rs.),No,Yes,0,1,https://www.zoma.to/r/18441772
9576,8061,Indian,Aggarwal Sweet Shop,India,Noida,"8, Royal Paradise Shopping Complex, Y 349C, Near Sabzi Mandi, Sector 12, Noida",150,Indian Rupees(Rs.),No,Yes,2.3,15,https://www.zoma.to/r/8061
9577,308623,Italian,Hungry - I,India,Noida,"KO-12, Ground Floor, Near Amity University, Sector 126, Near Sector 125, Noida",450,Indian Rupees(Rs.),No,Yes,2.6,26,https://www.zoma.to/r/308623
9578,308623,Chinese,Hungry - I,India,Noida,"KO-12, Ground Floor, Near Amity University, Sector 126, Near Sector 125, Noida",450,Indian Rupees(Rs.),No,Yes,2.6,26,https://www.zoma.to/r/308623
9579,311013,Mexican,Oh Buoy,India,Noida,"Plot E-94, Near HCL Office, Sector 125, Noida",550,Indian Rupees(Rs.),No,No,3.4,55,https://www.zoma.to/r/311013
9580,311013,Italian,Oh Buoy,India,Noida,"Plot E-94, Near HCL Office, Sector 125, Noida",550,Indian Rupees(Rs.),No,No,3.4,55,https://www.zoma.to/r/311013
9581,18273942,Mexican,Sam and Scrooge,India,Noida,"F-7, Gopalji Mart, Near Jaypee Hospital, Sector 128, Near Sector 125, Noida",550,Indian Rupees(Rs.),No,Yes,3.9,132,https://www.zoma.to/r/18273942
9582,18273942,American,Sam and Scrooge,India,Noida,"F-7, Gopalji Mart, Near Jaypee Hospital, Sector 128, Near Sector 125, Noida",550,Indian Rupees(Rs.),No,Yes,3.9,132,https://www.zoma.to/r/18273942
9583,18273942,Italian,Sam and Scrooge,India,Noida,"F-7, Gopalji Mart, Near Jaypee Hospital, Sector 128, Near Sector 125, Noida",550,Indian Rupees(Rs.),No,Yes,3.9,132,https://www.zoma.to/r/18273942
